id,Total_Charge,BV,X,Y,3.5V,4.5V,Ron,Vf,gap,width,ngr,sigma,depth
2482,4.95926608856e-9,-203.574010575,-0.072998046875,574.949172363,61512932.1456,284080360.056,0.000509182399573,4.19048217465,2.21,3.4,1,0.0173,0.16
2483,5.61455570327e-9,-252.631220496,-0.25,575.098876953,62505934.5681,274632901.907,0.000600282214991,4.20210589046,3.44,4.89,5,0.0723,0.12
2484,7.19466119546e-9,-390.51642492,0.61376953125,575.02532959,24334667.2221,85725244.8456,0.00202143004793,5.99889036076,3.29,3.41,5,0.0436,0.83
2485,8.90415793359e-9,-582.872906679,0.35888671875,605.03034668,31124016.5631,116663555.569,0.00143473203813,5.26846972275,0.85,0.73,19,0.0604,0.57
2486,6.37477368623e-9,-325.647581583,-0.25,575.03911377,68142017.9713,296127079.342,0.000815223824574,4.13523312592,1.74,4.48,28,0.0825,0.07
2487,6.07287709161e-9,-295.157708755,-0.00927734375,582.746484375,54799055.0749,233848852.213,0.000637477539657,4.33718763433,0.44,1.5,4,0.0595,0.2
2488,7.70463861515e-9,-444.983956571,0.35888671875,574.957167969,31372552.756,118085078.114,0.00133198850527,5.24722999408,2.22,1.56,3,0.0489,0.57
2489,6.43766983755e-9,-326.26691547,0.373046875,574.975257568,31354401.7674,118313748.08,0.00204991073178,5.25044898153,4.75,4.56,17,0.0677,0.56
2490,6.94488346249e-9,-370.955138611,0.783558955903,574.957680983,21697772.4865,75175649.4344,0.00254997329435,6.38337347981,4.97,0.35,12,0.07,0.96
2491,5.83652838237e-9,-266.029985042,0.033203125,574.957109375,49877636.5183,213511724.867,0.00123524977011,4.43114634709,4.43,4.2,24,0.0485,0.25
2492,6.09136978762e-9,-296.383868193,0.0048828125,575.014102783,52744696.8715,225891757.862,0.000838069104598,4.37548615009,3.97,2.54,13,0.0856,0.2
2493,4.81269734792e-9,-197.616939435,-0.00927734375,574.976472168,54042330.7214,238226462.019,0.000702976261044,4.32846711562,3.73,4.1,6,0.0255,0.22
2494,6.61820992288e-9,-338.709757827,0.24560546875,575.014428711,36088002.8938,141675013.709,0.00142191125338,4.93851947564,2.8,3.62,15,0.0584,0.45
2495,7.12723532896e-9,-387.204387031,0.486328125,575.036728516,27544765.6339,99866906.6127,0.0016592497702,5.59482781967,3.85,3.83,3,0.0763,0.68
2497,5.11760973484e-9,-221.303303621,-0.1650390625,575.036917114,66866398.8952,298028160.781,0.000776640473609,4.13833770645,2.97,2.58,29,0.0541,0.1
2498,8.68520160854e-9,-559.261281107,0.54296875,575.005678711,26510091.3363,95971094.1514,0.00187134952055,5.68605757294,2.48,3.55,8,0.0783,0.72
2499,5.37440165139e-9,-239.118601149,-0.25,575.054136963,67437230.1636,293371844.747,0.000838332806411,4.14479512659,4.61,3.28,23,0.0781,0.08
2500,8.2413577466e-9,-405.536703119,0.6279296875,613.02546875,23839340.5231,84590728.3776,0.0020717922306,6.00999925898,0.49,0.97,26,0.0944,0.83
2501,4.15985998021e-9,-148.729903673,-0.15087890625,574.958945312,72443585.1118,337510286.404,0.000437091797065,4.05269598686,3.63,2.51,2,0.0212,0.08
2502,6.85963243061e-9,-359.636427805,0.10400390625,575.009628906,45730928.3045,189162285.658,0.000789879270126,4.55941127806,2.18,0.58,2,0.0632,0.3
2503,7.58877514049e-9,-432.601522028,0.58544921875,611.147431641,25091579.4842,89136591.9593,0.00195420903229,5.88035167213,1.07,4.96,6,0.0536,0.79
2504,8.06951768109e-9,-485.083638481,0.04736328125,588.367094727,49032322.1623,211710220.196,0.000714871994986,4.44089917269,0.55,0.67,11,0.0263,0.27
2506,5.39515682627e-9,-232.983950554,-0.1083984375,574.965107422,67541713.5076,305393926.384,0.000477461555619,4.12083360646,1.54,4.7,1,0.0335,0.11
2507,6.57199345994e-9,-339.1306598,-0.193359375,575.042254639,61512064.3301,272257924.949,0.000663495222792,4.20994162274,1.68,3.87,13,0.0521,0.14
2508,6.49451405984e-9,-321.717843943,0.3447265625,575.010498047,31436230.2685,118299053.566,0.00155451107821,5.2418121008,2.94,3.12,10,0.0365,0.57
2509,6.44385513209e-9,-328.596332689,0.47216796875,574.980786133,28188341.4665,103313419.833,0.00173058142299,5.51872693126,2.63,0.59,15,0.0432,0.67
2510,7.43093966053e-9,-416.489303641,0.096923828125,574.951074219,44622303.361,187605936.701,0.000849229904285,4.56860641813,1.54,3.8,5,0.0306,0.32
2511,8.75934754719e-9,-565.652358005,0.203125,656.612548828,38440558.534,154924916.219,0.0012346567934,4.81128691903,0.77,4.67,15,0.0708,0.4
2512,1.0522327355e-8,-787.936997495,0.33056640625,611.108701172,33088847.0138,126711097.813,0.00133666385931,5.11885387149,1.02,1.76,13,0.0588,0.52
2513,1.00081933937e-8,-713.250059886,0.111083984375,574.98390625,43276040.667,180590646.802,0.000961994815265,4.61257290521,0.76,0.91,32,0.0264,0.34
2514,5.29715280418e-9,-225.057848799,0.054443359375,574.966669922,47314257.8682,203701016.526,0.000910574575083,4.48182567631,2.03,0.98,26,0.0192,0.29
2515,9.82833321333e-9,-698.907249065,0.6845703125,575.020703125,22680481.7404,79110412.3579,0.00240163301215,6.2171570256,2.22,0.87,20,0.0904,0.89
2516,6.61947336633e-9,-337.402900216,-0.193359375,575.088623047,61613363.9793,268715245.066,0.000588764915436,4.21822541409,1.78,1.72,8,0.0695,0.13
2517,5.98823499565e-9,-287.67935734,0.677490234375,574.994384766,22828592.098,80240999.4262,0.00243442154599,6.17941691573,2.86,1.94,15,0.0216,0.91
2518,6.24103166056e-9,-306.492868302,0.07568359375,575.024838867,46725091.3496,196610089.597,0.00129582443036,4.51863025074,3.75,4.22,24,0.0527,0.29
2519,8.60761683111e-9,-546.448172281,0.4296875,574.958496094,29886767.2703,112082119.89,0.00223094737974,5.34283056204,2.2,4.56,25,0.0635,0.61
2520,6.62057115476e-9,-328.517544319,0.47216796875,610.731079102,27729327.0579,101326965.164,0.00169824566192,5.56901330187,0.43,2.32,13,0.0592,0.68
2521,5.9198446525e-9,-281.540395912,0.08984375,575.00734375,46490101.4013,195765388.977,0.00118707053926,4.52277504582,4.42,3.01,21,0.0591,0.29
2522,6.82389965134e-9,-364.345443868,0.210205078125,588.799215088,39584167.2963,158192290.706,0.000981681164375,4.78107602207,0.62,1.35,7,0.0921,0.38
2523,9.15133558775e-9,-606.59431469,0.677490234375,574.962670898,23134207.7595,81522709.5836,0.00233948586935,6.1340354402,1.49,1.73,20,0.0326,0.89
2524,7.59619064271e-9,-431.847831097,0.266845703125,575.010266113,35221594.1868,136897698.014,0.00139676001878,4.98632032087,2.04,2.51,17,0.0546,0.47
2525,5.81028062684e-9,-270.430081915,0.04736328125,575.014428711,47462682.2745,200951768.942,0.00095033479228,4.49498526455,3.88,0.44,20,0.0395,0.28
2526,5.19473053777e-9,-222.478484059,0.210205078125,574.960827637,36874085.097,146710994.751,0.00120454780633,4.88422861992,3.62,0.53,13,0.0199,0.45
2527,1.11339004188e-8,-875.731252571,0.705810546875,622.868476562,23292570.8388,81892099.3446,0.00221572358823,6.10878231315,1.57,3.75,9,0.0917,0.86
2528,5.23784678925e-9,-221.740497935,0.266845703125,574.946777344,34147257.6557,132993299.049,0.00141855942233,5.03849929333,3.68,1.54,14,0.0137,0.51
2529,6.05913667532e-9,-286.641704395,0.504028320313,574.962568359,26466600.2102,96406656.4999,0.00208460692303,5.68284835471,2.48,1.44,22,0.0136,0.74
2530,6.50663151653e-9,-327.729589759,0.47216796875,588.325305176,27735409.6721,100678915.148,0.00159367175303,5.57465313025,0.42,2.24,5,0.0449,0.69
2531,6.25290653525e-9,-307.359490247,0.0615234375,574.97689209,49817179.2649,212443842.158,0.000812916461747,4.43756438107,2.26,3.11,10,0.0508,0.25
2532,4.80846310658e-9,-192.680779446,0.18896484375,574.984764404,37877556.377,152429918.377,0.00191896622572,4.828017868,4.51,3.28,31,0.0123,0.43
2533,6.16681913065e-9,-306.529696918,-0.03759765625,574.998969727,59516433.5453,259807320.719,0.000668173568955,4.24028879832,2.38,4.83,8,0.0676,0.15
2534,5.55039307762e-9,-246.329366644,0.33056640625,574.979589844,32211453.4803,122455891.237,0.00175388623318,5.17596784897,3.15,2.59,20,0.0369,0.55
2535,7.32673494259e-9,-409.509483114,0.719970703125,594.017059326,22847515.3927,80017050.4532,0.00207187902067,6.18398885139,0.78,0.95,11,0.0922,0.88
2536,9.54294443689e-9,-653.971785379,0.31640625,575.00244751,33289881.3938,127749951.577,0.00156672540173,5.10905995849,1.45,2.9,21,0.0522,0.52
2537,8.97150124753e-9,-590.685682167,0.75537109375,574.99039917,22263371.5225,77668083.7831,0.00261584081463,6.26866226263,2.62,1.39,21,0.0899,0.92
2539,5.69651251077e-9,-257.08194061,0.337646484375,574.99536377,31653164.725,120586625.65,0.00146315305337,5.20646080215,2.66,0.81,14,0.0202,0.57
2540,5.99768553143e-9,-285.39117551,0.394287109375,599.963200684,30049012.4082,110967861.977,0.00149249048304,5.36572246299,0.42,2.36,9,0.0256,0.62
2541,6.46755687794e-9,-326.979069449,-0.1083984375,574.958125,67893294.5799,306851376.065,0.000557652474116,4.11916482669,1.05,2.97,14,0.0376,0.1
2542,7.48713093541e-9,-425.977086838,0.1181640625,575.010073242,43786861.5773,180773818.877,0.00108892341938,4.612128591,1.83,2.26,23,0.065,0.32
2543,6.49740672966e-9,-328.52767165,0.75537109375,574.993967285,21758147.6848,75462976.7174,0.00285115992217,6.37705455083,2.98,0.84,27,0.0443,0.97
2544,6.57860330462e-9,-336.526145429,-0.13671875,575.069619141,63203441.7428,277690709.285,0.000571928325027,4.1902774005,1.72,1.6,9,0.0641,0.12
2545,5.54191624322e-9,-247.721645791,-0.06591796875,574.975576172,62091475.5036,272508864.447,0.000607195186947,4.20608862893,4.34,2.78,6,0.0618,0.13
2546,7.33956042755e-9,-401.905188736,0.6845703125,606.423312988,22750891.4913,79209931.0233,0.00218319310902,6.21790382282,0.6,4.63,6,0.0919,0.89
2547,7.5828753225e-9,-431.09754121,0.153564453125,574.939794922,40281097.959,165184059.392,0.00106857706687,4.71825311598,1.24,2.31,16,0.0146,0.39
2548,8.71311467602e-9,-564.057122981,0.08984375,575.01871582,45918734.5092,192452440.978,0.000793893143144,4.54131371856,1.61,1.77,4,0.089,0.28
2549,4.87623349519e-9,-201.128645824,-0.0340576171875,574.971694336,56240645.6482,253959173.443,0.000703844839513,4.27543155656,1.98,3.06,14,0.0166,0.2
2550,1.07888900514e-8,-829.882611766,0.1181640625,574.99987793,44763298.2292,186634241.206,0.000925536340654,4.57773062404,1.12,4.03,10,0.0719,0.3
2551,6.65363833812e-9,-342.062713343,0.69873046875,574.957099609,22834840.4523,79757302.9459,0.00360106432867,6.1975239328,4.97,2.91,27,0.0569,0.9
2552,7.52032667652e-9,-425.650597255,0.5146484375,574.998354492,26965957.875,98021230.8084,0.0029021282237,5.635557973,3.76,3.66,29,0.0904,0.7
2553,7.17596191867e-9,-388.663585601,0.712890625,595.475581055,22542215.1692,78362330.0528,0.00213186064158,6.25030284615,0.89,2.52,6,0.0678,0.91
2554,9.63411532568e-9,-670.824047806,0.3447265625,575.014042969,31621618.3674,119074926.372,0.00193031852287,5.22908126958,2.0,2.93,28,0.0953,0.54
2555,5.59277644206e-9,-252.984183648,-0.2216796875,575.10032959,66215593.5413,286146210.155,0.000713725138577,4.16231405069,4.23,2.35,17,0.088,0.08
2556,6.53924833911e-9,-334.450044132,0.13232421875,574.959082031,43456063.8297,179959074.337,0.00147074009054,4.61680185714,4.64,2.66,28,0.0689,0.32
2557,7.09406475894e-9,-383.443894573,0.762451171875,607.93361084,21841314.7711,75769577.3689,0.00229704625795,6.35695507654,0.76,0.46,27,0.0535,0.96
2558,8.07953002788e-9,-484.491295347,0.383666992188,574.987160645,29921812.8315,112001114.079,0.00166670721835,5.34395204917,1.24,1.85,21,0.0144,0.62
2559,8.19966767123e-9,-497.044503252,0.227905273438,624.224897461,36364807.4371,144190892.595,0.00120941495664,4.90760948946,0.64,1.6,22,0.0185,0.46
2560,6.48372020749e-9,-323.764770983,0.07568359375,575.044090576,44405293.1948,183978588.022,0.0011646079165,4.59351355352,3.44,0.57,31,0.0643,0.31
2561,6.30415872219e-9,-312.334437649,0.30224609375,575.015991211,33943173.3003,130973427.164,0.00189946898186,5.05675175772,4.63,3.51,21,0.0451,0.51
2562,5.516411079e-9,-248.214211268,-0.072998046875,574.976147461,60582995.0926,274765598,0.000701699232055,4.2107857361,1.47,2.11,27,0.0265,0.16
2563,6.36726561142e-9,-318.132960716,0.07568359375,575.000830078,45849496.2384,193171174.073,0.000966719424994,4.53852859173,4.49,0.73,15,0.0866,0.28
2564,4.86571760037e-9,-199.278089458,-0.17919921875,575.004296875,73514318.9909,335576047.595,0.000457257508854,4.05302278471,2.76,2.89,4,0.0353,0.06
2565,1.01187930549e-8,-738.334244867,0.330611568245,575.022402344,32944364.6376,126037286.423,0.00158015942166,5.12535535262,1.84,3.12,18,0.0914,0.51
2566,6.49720603447e-9,-329.533661456,0.159768544817,574.980585937,40685294.3457,166997255.643,0.00124856058817,4.70883629589,3.37,1.36,24,0.0648,0.37
2567,7.15588654704e-9,-382.92494561,0.511108398438,574.92862793,26445359.3016,95951094.722,0.00221298160926,5.69576405643,2.35,3.81,17,0.0182,0.74
2568,6.78239724105e-9,-354.917208723,0.50048828125,575.026245117,27068221.1424,97714451.2055,0.00157432652556,5.65325543986,4.26,2.55,0,0.0722,0.7
2569,7.5397767349e-9,-431.358087472,0.44384765625,574.958740234,29583100.8982,110679412.157,0.00194338447755,5.3726684799,3.19,1.53,24,0.0835,0.61
2570,6.41983372978e-9,-320.782279081,0.040283203125,575.014508057,48873553.2222,207811274.778,0.000773723499762,4.45988802041,2.12,4.01,5,0.0511,0.26
2571,6.15816625415e-9,-300.846876008,0.0615234375,574.981835938,51142002.835,217930199.685,0.00105962796026,4.41084424299,4.27,4.85,17,0.0647,0.23
2572,5.43032594608e-9,-244.293971564,0.38720703125,574.967592773,29887817.7029,111742934.206,0.0014413514944,5.3560475609,3.54,2.4,3,0.0207,0.62
2573,5.87753249766e-9,-274.084557666,0.033203125,574.957539063,49799675.7241,213698650.617,0.000849997703744,4.43245733305,3.31,2.6,12,0.0485,0.25
2575,7.41330386037e-9,-417.907900811,0.78369140625,575.025039063,21236272.1657,73152169.4071,0.00224372685472,6.47975908949,3.42,1.22,3,0.0672,0.99
2576,6.64872530499e-9,-293.375327712,0.27392578125,602.321374512,33716521.0412,130821814.285,0.00125287161665,5.06962732899,0.3,1.8,13,0.0489,0.51
2577,1.19191882754e-8,-993.851332819,0.6845703125,602.844038086,22957382.5106,80363718.9998,0.00212296596873,6.17021427351,1.39,0.35,16,0.0826,0.88
2578,7.08942901909e-9,-384.24577093,0.486328125,574.959472656,28089521.1735,102871353.149,0.00226825599735,5.53329069884,3.98,3.01,20,0.0794,0.66
2579,8.23870958646e-9,-505.903717592,0.35888671875,585.06331543,31789653.0983,119773148.447,0.00130729697968,5.22580578784,1.04,0.64,6,0.0728,0.55
2580,7.21614360107e-9,-398.329023596,0.44384765625,607.41081543,28651591.4744,105806538.569,0.0016027844622,5.46546602424,0.76,1.4,15,0.0517,0.65
2581,6.16830080322e-9,-294.577805542,0.6845703125,645.647631836,22744023.4213,79547900.1448,0.00245106656318,6.20275792113,0.36,2.36,26,0.0152,0.92
2582,5.14036325406e-9,-216.649325942,0.1748046875,574.948010254,39541450.38,160817724.502,0.0010640317075,4.7597589857,4.31,0.79,9,0.0219,0.4
2584,7.14772375329e-9,-387.241481155,0.380126953125,596.385058594,29931312.3531,112166672.945,0.00145149830059,5.33956120106,0.82,1.32,10,0.0119,0.62
2585,5.32325820109e-9,-229.820692548,0.266845703125,574.974140625,34795063.2986,134957876.689,0.00144145222028,5.01549147542,4.46,2.45,12,0.0341,0.49
2586,8.88877099785e-9,-582.373246405,0.18896484375,574.965234375,41376218.873,168121269.481,0.00110075037059,4.70202770094,1.79,2.41,17,0.0872,0.34
2587,7.18706050436e-9,-390.737292322,0.61376953125,575.032226563,24569117.6409,87918734.8155,0.00179035028179,5.90201548645,4.05,1.8,1,0.0766,0.81
2588,6.85477217563e-9,-372.623055003,0.30224609375,575.017799072,34908884.0282,136413630.112,0.00168244242299,4.99382571718,4.12,4.25,17,0.0865,0.47
2589,6.62612954142e-9,-255.984552577,-0.080078125,625.727966309,59507812.0814,262023750.889,0.000646873697676,4.24697352635,0.26,1.77,25,0.0667,0.15
2590,5.70523425562e-9,-264.779213739,0.295166015625,574.971801758,34169225.7414,131207784.027,0.00167364489795,5.06123789754,3.45,1.51,25,0.0407,0.5
2591,7.30784795131e-9,-407.833854102,0.798668299295,575.010845588,21418726.9578,73907194.0013,0.00239763805129,6.44377050459,4.76,1.56,6,0.0886,0.97
2592,3.99470017618e-9,-140.482033165,-0.193359375,574.965234375,78238962.0492,357676361.261,0.000449623564889,4.01052484097,3.39,4.09,5,0.0272,0.03
2593,6.43252654689e-9,-327.064206623,0.01904296875,574.991381836,53284221.0386,231933739.102,0.000684836341895,4.35138932654,2.25,3.56,5,0.06,0.21
2594,1.1752301301e-8,-965.344977586,0.69873046875,574.974511719,23237489.7855,81592616.4303,0.00213131815651,6.12229614624,1.58,1.27,12,0.076,0.87
2595,7.13307552324e-9,-390.689438994,-0.080078125,574.972514648,63091136.2052,276468110.968,0.000549072525581,4.19019036114,1.36,2.56,4,0.068,0.12
2596,7.46984989061e-9,-418.649827874,0.7412109375,574.976262207,22072612.2132,76639897.9547,0.00212280281949,6.33435649872,2.25,3.86,2,0.0363,0.95
2597,5.34317514349e-9,-231.325114316,-0.129638671875,575.03671875,65900467.887,288539037.233,0.000791190641377,4.1558571076,4.57,3.12,20,0.0658,0.1
2598,4.42973119032e-9,-169.903092874,-0.200439453125,574.926235352,79203607.5214,357530212.73,0.00043485517941,4.01201786865,3.08,0.59,7,0.0292,0.02
2599,7.79443798829e-9,-458.474009011,0.6279296875,583.438891602,23932992.3782,84716940.7215,0.00188179182383,6.01241517425,1.18,0.5,5,0.0954,0.83
2600,4.63043277692e-9,-183.638607888,-0.15087890625,574.973327637,71210354.5213,340836561.751,0.000521872641084,4.05742256349,0.99,1.76,27,0.0129,0.09
2601,9.96851863784e-9,-716.311105505,0.21728515625,575.017807617,38780034.9344,155863881.417,0.00105592034722,4.80004596707,1.55,2.49,8,0.0817,0.39
2602,4.21790548175e-9,-149.876316897,-0.143798828125,574.980931396,68597663.5424,315605498.487,0.000461555030506,4.10252952783,3.02,4.39,1,0.0267,0.1
2603,5.94329305694e-9,-275.414960203,0.54296875,575.011035156,25523639.025,91216572.2519,0.0032722936561,5.81572374445,4.78,2.96,30,0.0279,0.78
2604,5.69904025136e-9,-263.093608873,0.21728515625,574.97578125,37941158.1776,152074715.514,0.00143963817375,4.83559832345,4.52,1.89,20,0.044,0.42
2606,8.19414340809e-9,-503.109286093,0.44384765625,589.72769165,28439793.1376,104914143.789,0.00152734691703,5.48642898625,1.19,1.76,5,0.0658,0.65
2607,5.18788744361e-9,-219.971041455,0.147323241172,574.967695313,40665795.4524,166594884.127,0.00148936338129,4.70500601563,4.9,4.97,18,0.0235,0.38
2608,5.39370930419e-9,-233.928861594,0.64208984375,574.97159668,23385922.661,82220389.8003,0.00217922589225,6.11713845567,3.14,2.34,8,0.0185,0.88
2609,5.50247465066e-9,-241.676838508,0.270385742188,574.960253906,34442033.6726,134148998.808,0.00148622632042,5.01659776781,3.96,2.16,15,0.0185,0.5
2610,7.16247874321e-9,-392.391625001,0.64208984375,574.990202637,24193634.4956,86042087.6351,0.00194809066417,5.96605877457,3.21,0.26,7,0.0673,0.83
2611,6.50752030527e-9,-332.706597368,0.0615234375,575.037952881,49534107.162,212160577.89,0.000857858340773,4.43753435031,3.12,3.37,11,0.0726,0.25
2613,5.68953167219e-9,-258.769847764,0.21728515625,574.965234375,36754397.8205,146296950.099,0.00127361156487,4.88383461847,2.14,2.62,15,0.0213,0.45
2614,6.75549063469e-9,-336.582296059,0.0836701336094,596.314769558,45037788.4352,189418689.661,0.000826411347992,4.56210879664,0.48,4.84,4,0.0878,0.29
2615,6.36918383575e-9,-310.318046442,0.373046875,575.026245117,29993308.6618,110875817.856,0.00137508387198,5.37644155023,4.74,0.35,0,0.049,0.61
2616,5.84144649675e-9,-267.155898532,-0.172119140625,575.004384766,72844146.4991,351174579.78,0.000629401839572,4.04092338676,0.96,4.66,27,0.0116,0.08
2617,5.45966490919e-9,-237.295933445,0.4013671875,606.559814453,29671915.2205,109267607.497,0.0015496766506,5.3966874888,0.33,1.25,20,0.0245,0.63
2618,8.38120339544e-9,-516.342916517,0.479248046875,632.46885498,27025758.3531,98548001.8766,0.00186989201572,5.62390068796,0.9,3.52,13,0.0181,0.72
2619,6.70165447382e-9,-341.64020031,0.0615234375,575.03359375,48758458.4205,208370691.901,0.00118035973577,4.45816198828,4.18,1.8,30,0.0854,0.25
2620,5.48904431483e-9,-246.05367629,0.16064453125,574.979046631,40752430.9895,164795001.497,0.000928094520819,4.72196303721,2.32,1.13,3,0.0324,0.38
